composer_id,technique_id,reason,strength,confidence,status
einojuhani-rautavaara-1928,serialism,"Rautavaara employed serial techniques especially in his early works, using twelve-tone rows as a structural basis.",0.70,0.90,pending
einojuhani-rautavaara-1928,modalism,"He frequently used modal scales and modes to create a mystical and archaic atmosphere in his compositions.",0.80,0.95,pending
einojuhani-rautavaara-1928,counterpoint,"Counterpoint is a consistent feature in his music, reflecting his grounding in traditional compositional techniques.",0.60,0.90,pending
einojuhani-rautavaara-1928,ostinato,"Rautavaara often used ostinato patterns to build texture and momentum in his works.",0.50,0.85,pending
einojuhani-rautavaara-1928,electronic,"He incorporated electronic techniques in some compositions, blending acoustic and electronic sounds.",0.40,0.80,pending
einojuhani-rautavaara-1928,extended-techniques,"Extended instrumental techniques appear in his later works to expand timbral possibilities.",0.50,0.80,pending
karlheinz-stockhausen-1928,serialism,"Stockhausen extensively used serialism, particularly total serialism, organizing not only pitch but also duration, dynamics, and timbre in his compositions.",1.00,1.00,pending
karlheinz-stockhausen-1928,aleatoric,"He incorporated aleatoric techniques, allowing elements of chance and performer choice in works like 'Klavierstück XI'.",0.70,1.00,pending
karlheinz-stockhausen-1928,indeterminacy,"Stockhausen used indeterminacy to some extent, especially in open-form compositions where the order of sections could be chosen by performers.",0.60,0.90,pending
karlheinz-stockhausen-1928,extended-techniques,"He employed extended instrumental techniques to explore new timbres and sounds beyond traditional playing methods.",0.60,0.90,pending
karlheinz-stockhausen-1928,musique-concrete,"Stockhausen was a pioneer in musique concrète, manipulating recorded sounds as compositional material in his electronic works.",0.80,1.00,pending
karlheinz-stockhausen-1928,electronic,"He was a leading figure in electronic music, using electronic techniques extensively in works like 'Gesang der Jünglinge' and 'Kontakte'.",1.00,1.00,pending
karlheinz-stockhausen-1928,microtonality,"Stockhausen experimented with microtonality, incorporating microtonal intervals in some of his compositions to expand pitch resources.",0.40,0.80,pending
karlheinz-stockhausen-1928,polyrhythm,"He used complex polyrhythms to create intricate temporal structures in his music.",0.50,0.80,pending
karlheinz-stockhausen-1928,polymeter,"Polymetric layering was employed to juxtapose different meters simultaneously, enhancing rhythmic complexity.",0.50,0.70,pending
karlheinz-stockhausen-1928,atonality,"Stockhausen's music is largely atonal, avoiding traditional tonal centers to explore new harmonic languages.",0.90,1.00,pending
george-crumb-1929,extended-techniques,"George Crumb extensively used unconventional playing methods to create unique timbres and effects in his compositions.",1.00,1.00,pending
george-crumb-1929,prepared-piano,"He frequently employed prepared piano to alter the instrument's sound, notably in works like 'Makrokosmos'.",0.90,1.00,pending
george-crumb-1929,microtonality,"Crumb incorporated microtonal intervals to expand the harmonic palette and create eerie atmospheres.",0.70,0.90,pending
george-crumb-1929,aleatoric,"Some of his works include elements of chance and performer choice, contributing to the music's unpredictability.",0.50,0.80,pending
george-crumb-1929,atonality,"Crumb's harmonic language often avoids traditional tonal centers, embracing atonal structures.",0.80,0.90,pending
george-crumb-1929,polyrhythm,"He used complex rhythmic layering and polyrhythms to enhance textural complexity.",0.60,0.80,pending
toru-takemitsu-1930,aleatoric,"Takemitsu incorporated aleatoric elements to introduce controlled chance and variability in his compositions, allowing performers some interpretive freedom.",0.60,0.90,pending
toru-takemitsu-1930,indeterminacy,"He used indeterminacy to create open forms and textures, often leaving aspects of timing and pitch to performer discretion.",0.50,0.85,pending
toru-takemitsu-1930,extended-techniques,"Takemitsu frequently employed extended instrumental techniques to explore new timbres and sound colors beyond traditional playing methods.",0.70,0.95,pending
toru-takemitsu-1930,electronic,"He integrated electronic sounds and tape music in some works, blending acoustic and electronic timbres innovatively.",0.40,0.80,pending
toru-takemitsu-1930,modalism,"Takemitsu often used modal scales and modes derived from traditional Japanese music to create unique harmonic atmospheres.",0.60,0.90,pending
toru-takemitsu-1930,atonality,"His harmonic language frequently avoided traditional tonal centers, employing atonality to evoke ambiguity and subtle tension.",0.50,0.85,pending
toru-takemitsu-1930,counterpoint,"He used contrapuntal textures to weave independent melodic lines, often blending Western and Eastern musical aesthetics.",0.50,0.80,pending
sofia-gubaidulina-1931,extended-techniques,"Gubaidulina extensively used unconventional playing methods to explore new timbres and expressive possibilities in her works.",0.90,1.00,pending
sofia-gubaidulina-1931,atonality,"Her compositions often avoid traditional tonal centers, employing atonal harmonic language to create spiritual and emotional depth.",0.80,1.00,pending
sofia-gubaidulina-1931,polyrhythm,"She frequently incorporated complex rhythmic layers and polyrhythms to enhance the structural and textural complexity of her music.",0.70,0.90,pending
sofia-gubaidulina-1931,counterpoint,"Gubaidulina used contrapuntal techniques to develop intricate interweaving lines, often with symbolic or spiritual significance.",0.60,0.80,pending
sofia-gubaidulina-1931,electronic,"She integrated electronic elements in some compositions to expand the sonic palette and explore new sound worlds.",0.40,0.70,pending
sofia-gubaidulina-1931,microtonality,"Microtonal intervals appear in her work to create unique harmonic colors and expressive effects beyond traditional tuning.",0.30,0.60,pending
krzysztof-penderecki-1933,serialism,"Penderecki employed serial techniques in his early avant-garde works, organizing pitch material using twelve-tone rows.",0.70,0.90,pending
krzysztof-penderecki-1933,aleatoric,"He used aleatoric methods to introduce controlled chance elements, especially in works like 'Threnody to the Victims of Hiroshima'.",0.80,0.95,pending
krzysztof-penderecki-1933,extended-techniques,"Penderecki extensively used extended instrumental techniques, such as unconventional bowing and sound effects, to create novel textures.",1.00,1.00,pending
krzysztof-penderecki-1933,atonality,"Much of his early and mid-career music is atonal, avoiding traditional tonal centers to explore new harmonic languages.",0.85,0.95,pending
krzysztof-penderecki-1933,polyrhythm,"He incorporated complex polyrhythms to enhance rhythmic complexity and tension in his compositions.",0.60,0.80,pending
krzysztof-penderecki-1933,counterpoint,"Later in his career, Penderecki integrated contrapuntal techniques, blending traditional forms with modern idioms.",0.50,0.85,pending
henryk-gorecki-1933,serialism,"Górecki initially employed serialism in his early works, using twelve-tone techniques to structure pitch material.",0.60,0.90,pending
henryk-gorecki-1933,minimalism,"He is well known for his use of minimalism, especially in his later works, characterized by repetitive, slowly evolving harmonic and melodic patterns.",0.90,1.00,pending
henryk-gorecki-1933,modalism,"Górecki frequently used modal scales and modal harmonies, drawing on folk and sacred music traditions.",0.80,0.95,pending
henryk-gorecki-1933,ostinato,"Repetitive ostinato patterns are a hallmark of his compositional style, providing a hypnotic and meditative foundation.",0.85,0.90,pending
henryk-gorecki-1933,counterpoint,"He incorporated counterpoint in his choral and instrumental works, often in a simplified and transparent manner.",0.50,0.80,pending
henryk-gorecki-1933,through-composed,"Many of Górecki's compositions avoid traditional forms and are through-composed, allowing continuous development without repetition of large sections.",0.70,0.85,pending
alfred-schnittke-1934,serialism,"Schnittke frequently employed serial techniques, especially in his early and middle periods, integrating twelve-tone rows into his compositions.",0.70,0.90,pending
alfred-schnittke-1934,polyrhythm,"He used complex polyrhythms to create layered rhythmic textures and tension in his music.",0.60,0.80,pending
alfred-schnittke-1934,extended-techniques,"Schnittke often incorporated extended instrumental techniques to expand the sonic palette and expressivity of traditional instruments.",0.70,0.85,pending
alfred-schnittke-1934,aleatoric,"He occasionally used aleatoric elements, allowing performers some freedom in timing or pitch to introduce unpredictability.",0.40,0.70,pending
alfred-schnittke-1934,polymeter,"Polymetric structures appear in his works to juxtapose different metric groupings simultaneously.",0.50,0.75,pending
alfred-schnittke-1934,atonality,"Much of Schnittke's music is atonal, avoiding traditional tonal centers to create a modern harmonic language.",0.80,0.95,pending
